Volume,Chapter,Paragraph,Line,LineId,Text
6,1,9,19,6010919,"    In the hamper were a pink singlet, of an old-fashioned cut and remarkably lusterless, and an informal court robe of a deep red lined with the same color. Every stitch and line seemed to insist on a peculiar lack of distinction. Alas once more--he could not possibly wear them. As if to amuse himself he jotted down something beside the princess's poem. Tayu~ read over his shoulder:"
6,1,9,20,6010920,"          ""Red is not, I fear, my favorite color.<br>         Then why did I let the safflower stain my sleeve?"
6,1,9,21,6010921," A blossom of the deepest hue, and yet--"" *"
6,1,9,22,6010922,"    The safflower must signify something, thought Tayu~--and she thought of a profile she had from time to time seen in the moonlight.+ How very wicked of him, and how sad for the princess!"
6,1,9,23,6010923,"          ""This robe of pink, but new to the dyer's hand:<br>           Do not soil it, please, beyond redemption."
6,1,9,24,6010924," That would be very sad."""
6,1,9,25,6010925,"    She turned such verses easily, as if speaking to herself. There was nothing especially distinguished about them. Yet it would help, he thought again and again, if the princess were capable of even such an ordinary exchange. He did not wish at all to defame a princess.
    Several women came in."
6,1,9,26,6010926,"     ""Suppose we get this out of the way,""  he said.  ""It is not the sort of thing just anyone would give."""
6,1,9,27,6010927,"    Why had she shown it to him? Tayu~ asked herself, withdrawing in great embarrassment. He must think her as inept as the princess."
6,1,9,28,6010928,"    In the palace the next day Genji looked in upon Tayu~, who had been with the emperor."
6,1,9,29,6010929,"     ""Here. My answer to the note yesterday. It has taken a great deal out of me."""
6,1,9,30,6010930,    The other women looked on with curiosity.
6,1,9,31,6010931,"     ""I give up the red maid of Mikasa,""  he hummed as he went out, ""even as the plum its color."" *"
6,1,9,32,6010932,    Tayu~ was much amused.
6,1,9,33,6010933,"     ""Why was he smiling all to himself?""  asked one of her fellows."
6,1,9,34,6010934,"     ""It was nothing,""  she replied.  ""I rather think he saw a nose which on frosty mornings shows a fondness for red. Those bits of verse were, well, unkind."""
6,1,9,35,6010935,"     ""But we have not one red nose among us."
6,1,9,36,6010936," It might be different if Sakon or Higo were here."""
6,1,9,37,6010937,"  Still uncomprehending, they discussed the various possibilities."
6,1,9,38,6010938,"    His note was delivered to the safflower princess, whose women gathered to admire it."
6,1,9,39,6010939,"       ""Layer on layer, the nights when I do not see you.<br>     And now these garments--layers yet thicker between us?"""
6,1,9,40,6010940,    It was the more pleasing for being in a casual hand on plain white paper.
6,1,9,41,6010941,"    On New Year's Eve, Tayu~ returned the hamper filled with clothes which someone had readied for Genji himself, among them singlets of delicately figured lavender and a sort of saffron. It did not occur to the old women that Genji might not have found the princess's gift to his taste. Such a rich red, that one court robe, not at all inferior to these, fine though they might be.+"
6,1,9,42,6010942,"     ""And the poems: our lady's was honest and to the point."
6,1,9,43,6010943," His is merely clever."""
6,1,9,44,6010944,"    Since her poem had been the result of such intense labor, the princess copied it out and put it away in a drawer."
6,1,10,1,6011001,"    The first days of the New Year were busy ones. Music sounded through all the galleries of the palace, for the carolers were going their rounds this year.# The lonely Hitachi house continued to be in Genji's thoughts. One evening--it was after the royal inspection of the white horses**--he made he made his excuses with his father and withdrew as if he meant to spend the night in his own rooms. Instead he paid a late call upon the princess."
6,1,10,2,6011002,"    The house seemed a little more lively and in communication with the world than before, and the princess just a little less stiff. He continued to hope that he might in some degree make her over and looked forward with pleasure to the results."
6,1,10,3,6011003," The sun was coming up when, with a great show of reluctance, he departed. The east doors were open. Made brighter by the reflection from a light fall of snow, the sun streamed in unobstructed, the roof of the gallery beyond having collapsed."
6,1,10,4,6011004," The princess came forward from the recesses of the room and sat turned aside as Genji changed to court dress. The hair that fell over her shoulders was splendid. If only she, like the year, might begin anew, he thought as he raised a shutter."
6,1,10,5,6011005," Remembering the sight that had so taken him aback that other morning, he raised it only partway and rested it on a stool. Then he turned to his toilet. A woman brought a battered minor, a Chinese comb box, and a man's toilet stand. He thought it very fine that the house should contain masculine accessories."
6,1,10,6,6011006," The lady was rather more modish, for she had on all the clothes from that hamper. His eye did not quite take them all in, but he did think he remembered the cloak, a bright and intricate damask."
6,1,10,7,6011007,"     ""Perhaps this year I will be privileged to have words from you. More than the new warbler, we await the new you."" *"
6,1,10,8,6011008,"     ""With the spring come the calls--"" +"
6,1,10,9,6011009," she replied, in a tense, faltering voice."
6,1,10,10,6011010,"     ""There, now. That's the style. You have indeed turned over a new leaf."""
6,1,10,11,6011011,"  He went out smiling and softly intoning Narihira's poem about the dream and the snows.#
    She was leaning on an armrest. The bright safflower emerged in profile from over the sleeve with which she covered her mouth. It was not a pretty sight."
6,2,1,1,6020101,"    Back at Nijo~, his Murasaki, now on the eve of womanhood, was very pretty indeed. So red could after all be a pleasing color, he thought. She was delightful, at artless play in a soft cloak of white lined with red. Because of her grandmother's conservative preferences, her teeth had not yet been blackened or her eyebrows plucked. Genji had put one of the women to blackening her eyebrows, which drew fresh, graceful arcs. Why, he continued asking himself, should he go seeking trouble outside the house when he had a treasure at home? He helped arrange her dollhouses."
6,2,1,2,6020102," She drew amusing little sketches, coloring them as the fancy took her. He drew a lady with very long hair and gave her a very red nose, and though it was only a picture it produced a shudder. He looked at his own handsome face in a mirror and daubed his nose red, and even he was immediately grotesque. The girl laughed happily."
6,2,1,3,6020103,"     ""And if I were to be permanently disfigured?"""
6,2,1,4,6020104,"     ""I wouldn't like that at all."""
6,2,1,5,6020105,"  She seemed genuinely worried.
    He pretended to wipe vigorously at his nose."
6,2,1,6,6020106," ""Dear me. I fear it will not be white again. I have played a very stupid trick upon myself. And what,""  he said with great solemnity, ""will my august father say when he sees it?"""
6,2,1,7,6020107,"    Looking anxiously up at him, Murasaki too commenced rubbing at his nose."
6,2,1,8,6020108,"     ""Don't, if you please, paint me a Heichu~ black.* I think I can endure the red."""
6,2,1,9,6020109,  They were a charming pair.
6,2,1,10,6020110,"    The sun was warm and spring-like, to make one impatient for blossoms on branches now shrouded in a spring haze. The swelling of the plum buds was far enough advanced that the rose plum beside the roofed stairs, the earliest to bloom, was already showing traces of color."
6,2,1,11,6020111,"     ""The red of the florid nose fails somehow to please,<br>    Though one longs for red on these soaring branches of plum."
6,2,1,12,6020112,"     ""A pity that it should be so."""
6,2,1,13,6020113,
6,2,1,14,6020114,    And what might have happened thereafter to our friends?
