Volume,Chapter,Paragraph,Line,LineId,Text
19,5,3,9,19050309,    How was she to answer? She made it seem that she had not understood. Somehow he was in a complaining mood this evening.
19,5,3,10,19050310," He caught himself just short of further indiscretion. She had every right to be unhappy with him, for he was behaving like a silly stripling. He sighed a heavy sigh, and even that rather put her off with its intrusive elegance."
19,5,3,11,19050311, She seemed to be inching away from him.
19,5,3,12,19050312,"    ""I have displeased you, and am sorry--though I doubt that most people of feeling would have been quite as displeased. Well, do not let the displeasure last. It could be very trying."""
19,5,3,13,19050313,    He went out.
19,5,3,14,19050314, Even the perfume that lingered on upset her.
19,5,3,15,19050315,"    ""What a scent he did leave on these cushions--just have a whiff. I can't find words to describe it.""  Her women were lowering the shutters."
19,5,3,16,19050316," ""He brings everything all together in himself, like a willow that is all of a sudden blooming like a cherry."
19,5,3,17,19050317," It sets a person to shivering."""
19,5,3,18,19050318,
19,5,4,1,19050401,"    He went to Murasaki's wing of the house. He did not go inside immediately, but, choosing a place on the veranda as far as possible from the lamps, lay for a time in thought. He exchanged desultory talk with several of her women."
19,5,4,2,19050402, He was thinking of love. Had those wild impulses still not left him?
19,5,4,3,19050403," He was too old for them, and angry with himself for the answer which the question demanded."
19,5,4,4,19050404," He had misbehaved grievously, but he had been young and unthinking, and was sure that he would by now have been forgiven. So he sought to comfort himself; and there was genuine comfort in the thought that he was at least more aware of the dangers than he once had been."
19,5,4,5,19050405,
19,5,4,6,19050406,"    Akikonomu was sorry that she had said as much as she had. Her remarks about the autumn must have sounded very poetic, and she should have held her tongue. She was so unhappy with herself that she was feeling rather tired. Genji's robustness had not seemed to allow for fatigue. He was behaving more all the time as if he were her father."
19,5,4,7,19050407,    He told Murasaki of this newly discovered preference for the autumn.
19,5,4,8,19050408," ""Certainly I can appreciate it. With you it is the early spring morning, and that too I understand. We must put together a really proper entertainment sometime to go with the blossoms and the autumn leaves. But I have been so busy. Well, it will not always be so. I will have what I want most, the life of the recluse. And will you be lonely, my dear? The possibility that you might is what really holds me back."""
19,5,4,9,19050409,
19,5,5,1,19050501,"    He still thought a great deal about the Akashi lady, but his life was so constricted that he could not easily visit her."
19,5,5,2,19050502," She seemed to have concluded that the bond between them meant nothing. By what right? Her refusal to leave the hills for a more conventional abode seemed to him a touch haughty. Yet he pitied her, and took every opportunity to attend services in his new chapel."
19,5,5,3,19050503," Oi only seemed sadder as she came to know it better, the sort of place that must have a melancholy effect on even the chance visitor. Genji's visits brought contradictory feelings: the bond between them was a powerful one, obviously, and it had meant unhappiness. She might have been better off without it. These are the sad thoughts which most resist consolation."
19,5,5,4,19050504,    The torches of the cormorant fishermen through the dark groves were like fireflies on a garden stream.
19,5,5,5,19050505,"    ""For someone not used to living beside the water,""  said Genji, ""I think it must be wonderfully strange and different."""
19,5,5,6,19050506,
19,5,5,7,19050507,"           ""The torches bobbing with the fisher boats<br>           Upon those waves have followed me to Oi."
19,5,5,8,19050508,"    ""The torches and my thoughts are now as they were then."""
19,5,5,9,19050509,    And he answered:
19,5,5,10,19050510,"           ""Only one who does not know deep waters<br>           Can still be bobbing, dancing on those waves."
19,5,5,11,19050511,"    ""Who, I ask you, has made whom unhappy?"""
19,5,5,12,19050512,  So he turned her gentle complaint against her.
19,5,5,13,19050513,"    It was a rime of relative leisure when Genji could turn his thoughts to his devotions. Because his visits were longer, the Akashi lady (or so one hears) was feeling somewhat happier with her lot."
